"No.","Time","Source","Destination","Protocol","Length","Info"
"680","106.788298837","10.0.2.15","35.164.163.28","TCP","54","48072  >  443 [ACK] Seq=1187 Ack=3603 Win=62780 Len=0"
"681","106.790660394","35.164.163.28","10.0.2.15","TCP","60","443  >  48074 [FIN, ACK] Seq=3476 Ack=645 Win=65535 Len=0"
"682","106.790695149","10.0.2.15","35.164.163.28","TCP","54","48074  >  443 [RST] Seq=645 Win=0 Len=0"
"683","106.791308981","35.164.163.28","10.0.2.15","TCP","60","443  >  48074 [RST, ACK] Seq=4194487295 Ack=645 Win=0 Len=0"
"684","106.801150800","10.0.2.15","35.164.163.28","TLSv1.2","147","Application Data"
"685","106.802117370","35.164.163.28","10.0.2.15","TCP","60","443  >  48072 [ACK] Seq=3603 Ack=1280 Win=65535 Len=0"
"686","107.044659365","35.164.163.28","10.0.2.15","TLSv1.2","198","Application Data"
"687","107.044707647","10.0.2.15","35.164.163.28","TCP","54","48072  >  443 [ACK] Seq=1280 Ack=3747 Win=62780 Len=0"
"688","111.155627700","10.0.2.15","142.251.36.35","TCP","54","[TCP Keep-Alive] 58272  >  80 [ACK] Seq=374 Ack=703 Win=63882 Len=0"
"689","111.156400258","142.251.36.35","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  58272 [ACK] Seq=703 Ack=375 Win=65535 Len=0"
"690","121.395741288","10.0.2.15","142.251.36.35","TCP","54","[TCP Keep-Alive] 58272  >  80 [ACK] Seq=374 Ack=703 Win=63882 Len=0"
"691","121.396438504","142.251.36.35","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  58272 [ACK] Seq=703 Ack=375 Win=65535 Len=0"
"692","124.202548199","10.0.2.15","216.58.214.3","TLSv1.3","93","Application Data"
"693","124.203329211","216.58.214.3","10.0.2.15","TCP","60","443  >  52242 [ACK] Seq=895 Ack=1017 Win=65535 Len=0"
"694","124.208579423","216.58.214.3","10.0.2.15","TLSv1.3","93","Application Data"
"695","124.208601811","10.0.2.15","216.58.214.3","TCP","54","52242  >  443 [ACK] Seq=1017 Ack=934 Win=63385 Len=0"
"696","124.860329763","10.0.2.15","142.251.36.35","TCP","54","58272  >  80 [FIN, ACK] Seq=375 Ack=703 Win=63882 Len=0"
"697","124.861779344","142.251.36.35","10.0.2.15","TCP","60","80  >  58272 [ACK] Seq=703 Ack=376 Win=65535 Len=0"
"698","124.867648086","142.251.36.35","10.0.2.15","TCP","60","80  >  58272 [FIN, ACK] Seq=703 Ack=376 Win=65535 Len=0"
"699","124.867705573","10.0.2.15","142.251.36.35","TCP","54","58272  >  80 [ACK] Seq=376 Ack=704 Win=63882 Len=0"
"700","125.203664520","10.0.2.15","142.251.34.227","TLSv1.3","93","Application Data"
"701","125.205090071","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=8076 Ack=1528 Win=65535 Len=0"
"702","125.530288299","142.251.34.227","10.0.2.15","TLSv1.3","93","Application Data"
"703","125.530338019","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [ACK] Seq=1528 Ack=8115 Win=62780 Len=0"
"704","126.204478103","10.0.2.15","142.250.179.131","TLSv1.3","93","Application Data"
"705","126.204962580","10.0.2.15","142.250.179.182","TLSv1.3","93","Application Data"
"706","126.205078066","10.0.2.15","142.251.36.46","TLSv1.3","93","Application Data"
"707","126.205930238","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=895 Ack=1015 Win=65535 Len=0"
"708","126.206288017","142.250.179.182","10.0.2.15","TCP","60","443  >  48778 [ACK] Seq=12337 Ack=1452 Win=65535 Len=0"
"709","126.206928883","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [ACK] Seq=4989 Ack=861 Win=65535 Len=0"
"710","126.211871761","142.250.179.182","10.0.2.15","TLSv1.3","93","Application Data"
"711","126.211920739","10.0.2.15","142.250.179.182","TCP","54","48778  >  443 [ACK] Seq=1452 Ack=12376 Win=62780 Len=0"
"712","126.211871950","142.251.36.46","10.0.2.15","TLSv1.3","93","Application Data"
"713","126.211989435","10.0.2.15","142.251.36.46","TCP","54","40564  >  443 [ACK] Seq=861 Ack=5028 Win=62780 Len=0"
"714","126.211872060","142.250.179.131","10.0.2.15","TLSv1.3","93","Application Data"
"715","126.212012858","10.0.2.15","142.250.179.131","TCP","54","42290  >  443 [ACK] Seq=1015 Ack=934 Win=63448 Len=0"
"716","127.206085672","10.0.2.15","142.251.36.2","TLSv1.3","93","Application Data"
"717","127.206234849","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"718","127.206595561","10.0.2.15","142.250.179.194","TLSv1.3","93","Application Data"
"719","127.206725899","10.0.2.15","172.217.168.194","TLSv1.3","93","Application Data"
"720","127.207519971","142.251.36.2","10.0.2.15","TCP","60","443  >  46492 [ACK] Seq=5978 Ack=1372 Win=65535 Len=0"
"721","127.207936852","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=468694 Ack=7460 Win=65535 Len=0"
"722","127.208591849","142.250.179.194","10.0.2.15","TCP","60","443  >  33026 [ACK] Seq=2049 Ack=1684 Win=65535 Len=0"
"723","127.208592192","172.217.168.194","10.0.2.15","TCP","60","443  >  39030 [ACK] Seq=8137 Ack=1583 Win=65535 Len=0"
"724","127.213422094","172.217.168.194","10.0.2.15","TLSv1.3","93","Application Data"
"725","127.213472508","10.0.2.15","172.217.168.194","TCP","54","39030  >  443 [ACK] Seq=1583 Ack=8176 Win=62780 Len=0"
"726","127.213422298","142.250.179.132","10.0.2.15","TLSv1.3","93","Application Data"
"727","127.213549991","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=7460 Ack=468733 Win=65535 Len=0"
"728","127.213817520","142.251.36.2","10.0.2.15","TLSv1.3","93","Application Data"
"729","127.213835820","10.0.2.15","142.251.36.2","TCP","54","46492  >  443 [ACK] Seq=1372 Ack=6017 Win=62780 Len=0"
"730","127.213817688","142.250.179.194","10.0.2.15","TLSv1.3","93","Application Data"
"731","127.213875835","10.0.2.15","142.250.179.194","TCP","54","33026  >  443 [ACK] Seq=1684 Ack=2088 Win=63900 Len=0"
"732","176.861577973","10.0.2.15","216.58.214.3","TLSv1.3","93","Application Data"
"733","176.862487753","10.0.2.15","216.58.214.3","TLSv1.3","78","Application Data"
"734","176.862566738","10.0.2.15","216.58.214.3","TCP","54","52242  >  443 [FIN, ACK] Seq=1080 Ack=934 Win=63385 Len=0"
"735","176.862859041","216.58.214.3","10.0.2.15","TCP","60","443  >  52242 [ACK] Seq=934 Ack=1056 Win=65535 Len=0"
"736","176.863993660","216.58.214.3","10.0.2.15","TCP","60","443  >  52242 [ACK] Seq=934 Ack=1080 Win=65535 Len=0"
"737","176.863994004","216.58.214.3","10.0.2.15","TCP","60","443  >  52242 [ACK] Seq=934 Ack=1081 Win=65535 Len=0"
"738","176.868798637","216.58.214.3","10.0.2.15","TCP","60","443  >  52242 [FIN, ACK] Seq=934 Ack=1081 Win=65535 Len=0"
"739","176.868853497","10.0.2.15","216.58.214.3","TCP","54","52242  >  443 [ACK] Seq=1081 Ack=935 Win=63385 Len=0"
"740","177.863718016","10.0.2.15","142.251.34.227","TLSv1.3","93","Application Data"
"741","177.864723133","10.0.2.15","142.251.34.227","TLSv1.3","78","Application Data"
"742","177.864808425","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [FIN, ACK] Seq=1591 Ack=8115 Win=62780 Len=0"
"743","177.865058723","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=8115 Ack=1567 Win=65535 Len=0"
"744","177.865836092","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=8115 Ack=1591 Win=65535 Len=0"
"745","177.865836300","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=8115 Ack=1592 Win=65535 Len=0"
"746","178.059550367","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [FIN, ACK] Seq=8115 Ack=1592 Win=65535 Len=0"
"747","178.059692457","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [ACK] Seq=1592 Ack=8116 Win=62780 Len=0"
"748","178.864341996","10.0.2.15","142.250.179.131","TLSv1.3","93","Application Data"
"749","178.865056513","10.0.2.15","142.250.179.131","TLSv1.3","78","Application Data"
"750","178.865305751","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=934 Ack=1054 Win=65535 Len=0"
"751","178.865385133","10.0.2.15","142.250.179.131","TCP","54","42290  >  443 [FIN, ACK] Seq=1078 Ack=934 Win=63448 Len=0"
"752","178.865644354","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=934 Ack=1078 Win=65535 Len=0"
"753","178.866001506","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=934 Ack=1079 Win=65535 Len=0"
"754","178.871814826","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [FIN, ACK] Seq=934 Ack=1079 Win=65535 Len=0"
"755","178.871864426","10.0.2.15","142.250.179.131","TCP","54","42290  >  443 [ACK] Seq=1079 Ack=935 Win=63448 Len=0"
"756","179.865616240","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"757","179.865862605","10.0.2.15","142.250.179.182","TLSv1.3","93","Application Data"
"758","179.866248256","10.0.2.15","142.250.179.194","TLSv1.3","93","Application Data"
"759","179.866350404","10.0.2.15","142.251.36.46","TLSv1.3","93","Application Data"
"760","179.866435908","10.0.2.15","172.217.168.194","TLSv1.3","93","Application Data"
"761","179.866733983","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=468733 Ack=7499 Win=65535 Len=0"
"762","179.866734192","142.250.179.182","10.0.2.15","TCP","60","443  >  48778 [ACK] Seq=12376 Ack=1491 Win=65535 Len=0"
"763","179.867135139","142.250.179.194","10.0.2.15","TCP","60","443  >  33026 [ACK] Seq=2088 Ack=1723 Win=65535 Len=0"
"764","179.867135331","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [ACK] Seq=5028 Ack=900 Win=65535 Len=0"
"765","179.867555047","172.217.168.194","10.0.2.15","TCP","60","443  >  39030 [ACK] Seq=8176 Ack=1622 Win=65535 Len=0"
"766","179.868122367","10.0.2.15","142.250.179.182","TLSv1.3","78","Application Data"
"767","179.868202801","10.0.2.15","142.250.179.182","TCP","54","48778  >  443 [FIN, ACK] Seq=1515 Ack=12376 Win=62780 Len=0"
"768","179.869021940","142.250.179.182","10.0.2.15","TCP","60","443  >  48778 [ACK] Seq=12376 Ack=1515 Win=65535 Len=0"
"769","179.869264710","142.250.179.182","10.0.2.15","TCP","60","443  >  48778 [ACK] Seq=12376 Ack=1516 Win=65535 Len=0"
"770","179.869540809","10.0.2.15","142.251.36.46","TLSv1.3","78","Application Data"
"771","179.869608488","10.0.2.15","142.251.36.46","TCP","54","40564  >  443 [FIN, ACK] Seq=924 Ack=5028 Win=62780 Len=0"
"772","179.870359695","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [ACK] Seq=5028 Ack=924 Win=65535 Len=0"
"773","179.870712136","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [ACK] Seq=5028 Ack=925 Win=65535 Len=0"
"774","179.871183106","10.0.2.15","172.217.168.194","TLSv1.3","78","Application Data"
"775","179.871257837","10.0.2.15","172.217.168.194","TCP","54","39030  >  443 [FIN, ACK] Seq=1646 Ack=8176 Win=62780 Len=0"
"776","179.872040555","172.217.168.194","10.0.2.15","TCP","60","443  >  39030 [ACK] Seq=8176 Ack=1646 Win=65535 Len=0"
"777","179.872040763","172.217.168.194","10.0.2.15","TCP","60","443  >  39030 [ACK] Seq=8176 Ack=1647 Win=65535 Len=0"
"778","179.872176295","10.0.2.15","142.250.179.194","TLSv1.3","78","Application Data"
"779","179.872239385","10.0.2.15","142.250.179.194","TCP","54","33026  >  443 [FIN, ACK] Seq=1747 Ack=2088 Win=63900 Len=0"
"780","179.872994165","142.250.179.194","10.0.2.15","TCP","60","443  >  33026 [ACK] Seq=2088 Ack=1747 Win=65535 Len=0"
"781","179.872994384","142.250.179.194","10.0.2.15","TCP","60","443  >  33026 [ACK] Seq=2088 Ack=1748 Win=65535 Len=0"
"782","179.873501399","10.0.2.15","142.250.179.132","TLSv1.3","78","Application Data"
"783","179.873628242","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [FIN, ACK] Seq=7523 Ack=468733 Win=65535 Len=0"
"784","179.874695159","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=468733 Ack=7523 Win=65535 Len=0"
"785","179.874695406","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=468733 Ack=7524 Win=65535 Len=0"
"786","179.876281876","142.250.179.182","10.0.2.15","TCP","60","443  >  48778 [FIN, ACK] Seq=12376 Ack=1516 Win=65535 Len=0"
"787","179.876328750","10.0.2.15","142.250.179.182","TCP","54","48778  >  443 [ACK] Seq=1516 Ack=12377 Win=62780 Len=0"
"788","179.876986454","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [FIN, ACK] Seq=5028 Ack=925 Win=65535 Len=0"
"789","179.877021741","10.0.2.15","142.251.36.46","TCP","54","40564  >  443 [ACK] Seq=925 Ack=5029 Win=62780 Len=0"
"790","179.877342200","172.217.168.194","10.0.2.15","TCP","60","443  >  39030 [FIN, ACK] Seq=8176 Ack=1647 Win=65535 Len=0"
"791","179.877372230","10.0.2.15","172.217.168.194","TCP","54","39030  >  443 [ACK] Seq=1647 Ack=8177 Win=62780 Len=0"
"792","179.878593375","142.250.179.194","10.0.2.15","TCP","60","443  >  33026 [FIN, ACK] Seq=2088 Ack=1748 Win=65535 Len=0"
"793","179.878625131","10.0.2.15","142.250.179.194","TCP","54","33026  >  443 [ACK] Seq=1748 Ack=2089 Win=63900 Len=0"
"794","179.880355369","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [FIN, ACK] Seq=468733 Ack=7524 Win=65535 Len=0"
"795","179.880433074","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=7524 Ack=468734 Win=23540 Len=0"
"796","180.865889719","10.0.2.15","142.251.36.2","TLSv1.3","93","Application Data"
"797","180.866674111","10.0.2.15","142.251.36.2","TLSv1.3","78","Application Data"
"798","180.867089109","142.251.36.2","10.0.2.15","TCP","60","443  >  46492 [ACK] Seq=6017 Ack=1411 Win=65535 Len=0"
"799","180.867227525","10.0.2.15","142.251.36.2","TCP","54","46492  >  443 [FIN, ACK] Seq=1435 Ack=6017 Win=62780 Len=0"
"800","180.867791543","142.251.36.2","10.0.2.15","TCP","60","443  >  46492 [ACK] Seq=6017 Ack=1435 Win=65535 Len=0"
"801","180.867791754","142.251.36.2","10.0.2.15","TCP","60","443  >  46492 [ACK] Seq=6017 Ack=1436 Win=65535 Len=0"
"802","180.874080546","142.251.36.2","10.0.2.15","TCP","60","443  >  46492 [FIN, ACK] Seq=6017 Ack=1436 Win=65535 Len=0"
"803","180.874141527","10.0.2.15","142.251.36.2","TCP","54","46492  >  443 [ACK] Seq=1436 Ack=6018 Win=62780 Len=0"
"804","212.015319280","10.0.2.15","192.168.1.183","TCP","74","50322  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199373 TSecr=0 WS=128"
"805","212.016105650","10.0.2.15","192.168.1.183","TCP","74","50324  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199374 TSecr=0 WS=128"
"806","212.022788085","10.0.2.15","192.168.1.183","TCP","74","50326  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199380 TSecr=0 WS=128"
"807","212.024037689","10.0.2.15","192.168.1.183","TCP","74","50328  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199382 TSecr=0 WS=128"
"808","212.028177864","10.0.2.15","192.168.1.183","TCP","74","50330  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199386 TSecr=0 WS=128"
"809","212.029090148","10.0.2.15","192.168.1.183","TCP","74","50332  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199387 TSecr=0 WS=128"
"810","212.033593858","10.0.2.15","192.168.1.183","TCP","74","50334  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199391 TSecr=0 WS=128"
"811","212.034847585","10.0.2.15","192.168.1.183","TCP","74","50336  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199392 TSecr=0 WS=128"
"812","212.039229931","10.0.2.15","192.168.1.183","TCP","74","50338  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199397 TSecr=0 WS=128"
"813","212.041300069","10.0.2.15","192.168.1.183","TCP","74","50340  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199399 TSecr=0 WS=128"
"814","212.042486388","10.0.2.15","192.168.1.183","TCP","74","50342  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199400 TSecr=0 WS=128"
"815","212.043266138","10.0.2.15","192.168.1.183","TCP","74","50344  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199401 TSecr=0 WS=128"
"816","212.043704885","10.0.2.15","192.168.1.183","TCP","74","50346  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199401 TSecr=0 WS=128"
"817","212.044161075","10.0.2.15","192.168.1.183","TCP","74","50348  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199402 TSecr=0 WS=128"
"818","212.044604660","10.0.2.15","192.168.1.183","TCP","74","50350  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199402 TSecr=0 WS=128"
"819","212.045055332","10.0.2.15","192.168.1.183","TCP","74","50352  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199403 TSecr=0 WS=128"
"820","212.045465928","10.0.2.15","192.168.1.183","TCP","74","50354  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199403 TSecr=0 WS=128"
"821","212.046164802","10.0.2.15","192.168.1.183","TCP","74","50356  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199404 TSecr=0 WS=128"
"822","212.046659801","10.0.2.15","192.168.1.183","TCP","74","50358  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199404 TSecr=0 WS=128"
"823","212.051141983","10.0.2.15","192.168.1.183","TCP","74","50360  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199409 TSecr=0 WS=128"
"824","212.071062245","10.0.2.15","192.168.1.183","TCP","74","50362  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199429 TSecr=0 WS=128"
"825","212.077427275","10.0.2.15","192.168.1.183","TCP","74","50364  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199435 TSecr=0 WS=128"
"826","212.079169262","10.0.2.15","192.168.1.183","TCP","74","50366  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199437 TSecr=0 WS=128"
"827","212.079503288","10.0.2.15","192.168.1.183","TCP","74","50368  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199437 TSecr=0 WS=128"
"828","212.079811151","10.0.2.15","192.168.1.183","TCP","74","50370  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199438 TSecr=0 WS=128"
"829","212.080123826","10.0.2.15","192.168.1.183","TCP","74","50372  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199438 TSecr=0 WS=128"
"830","212.080529381","10.0.2.15","192.168.1.183","TCP","74","50374  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199438 TSecr=0 WS=128"
"831","212.080831636","10.0.2.15","192.168.1.183","TCP","74","50376  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199439 TSecr=0 WS=128"
"832","212.081168671","10.0.2.15","192.168.1.183","TCP","74","50378  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199439 TSecr=0 WS=128"
"833","212.081495857","10.0.2.15","192.168.1.183","TCP","74","50380  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199439 TSecr=0 WS=128"
"834","212.081838136","10.0.2.15","192.168.1.183","TCP","74","50382  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199440 TSecr=0 WS=128"
"835","212.082182207","10.0.2.15","192.168.1.183","TCP","74","50384  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199440 TSecr=0 WS=128"
"836","212.082500588","10.0.2.15","192.168.1.183","TCP","74","50386  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199440 TSecr=0 WS=128"
"837","212.082783224","10.0.2.15","192.168.1.183","TCP","74","50388  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199440 TSecr=0 WS=128"
"838","212.086165327","10.0.2.15","192.168.1.183","TCP","74","50390  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199444 TSecr=0 WS=128"
"839","212.088449049","10.0.2.15","192.168.1.183","TCP","74","50392  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199446 TSecr=0 WS=128"
"840","212.088602090","10.0.2.15","192.168.1.183","TCP","74","50394  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199446 TSecr=0 WS=128"
"841","212.089338751","10.0.2.15","192.168.1.183","TCP","74","50396  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199447 TSecr=0 WS=128"
"842","212.093469160","10.0.2.15","192.168.1.183","TCP","74","50398  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1687199451 TSecr=0 WS=128"
